date,close
2019-06-21,152.1946
2019-06-24,151.6548
2019-06-25,151.5677
2019-06-26,151.9098
2019-06-27,151.9249
2019-06-28,151.6729
2019-07-01,152.4681
2019-07-02,151.8573
2019-07-03,151.4371
2019-07-04,151.7618
2019-07-05,151.2412
2019-07-08,152.6793
2019-07-09,155.1940
2019-07-10,156.0951
2019-07-11,155.7886
2019-07-12,154.4120
2019-07-15,154.7745
2019-07-16,154.2865
2019-07-17,155.6952
2019-07-18,156.2273
2019-07-19,158.4162
2019-07-22,156.9237
2019-07-23,156.0242
2019-07-24,154.2985
2019-07-25,154.8720
2019-07-26,153.4121
2019-07-29,156.1696
2019-07-30,156.7554
2019-07-31,157.3695
2019-08-01,158.8677
2019-08-02,158.4052
2019-08-05,159.0867
2019-08-06,158.5467
2019-08-07,159.3922
2019-08-08,157.7092
2019-08-09,156.2273
2019-08-12,157.9929
2019-08-13,158.1897
2019-08-14,155.2148
2019-08-15,154.2136
2019-08-16,153.6284
2019-08-19,153.6902
2019-08-20,156.6356
2019-08-21,157.6781
2019-08-22,158.5147
2019-08-23,155.5298
2019-08-26,155.4038
2019-08-27,157.6894
2019-08-28,160.1706
2019-08-29,161.9151
2019-08-30,159.9403
2019-09-02,163.4361
2019-09-03,163.0681
2019-09-04,163.1927
2019-09-05,165.1656
2019-09-06,163.9631
2019-09-09,163.9086
2019-09-10,164.3946
2019-09-11,163.7577
2019-09-12,164.4760
2019-09-13,163.6406
2019-09-16,163.4141
2019-09-17,165.1421
2019-09-18,168.5018
2019-09-19,167.7524
2019-09-20,166.8386
2019-09-23,168.5803
2019-09-24,167.0033
2019-09-25,168.8605
2019-09-26,168.2611
2019-09-27,170.2431
2019-09-30,168.6336
2019-10-01,169.8865
2019-10-02,170.2826
2019-10-03,170.1288
2019-10-04,171.1980
2019-10-07,171.3403
2019-10-08,172.6149
2019-10-09,174.0558
2019-10-10,172.7649
2019-10-11,173.4888
2019-10-14,172.8787
2019-10-15,172.6692
2019-10-16,172.6082
2019-10-17,172.8262
2019-10-18,172.8002
2019-10-21,170.4585
2019-10-22,172.4652
2019-10-23,172.8593
2019-10-24,172.9109
2019-10-25,173.8899
2019-10-28,172.0858
2019-10-29,175.0338
2019-10-30,175.8069
2019-10-31,177.7038
2019-11-01,179.3370
2019-11-04,179.8659
2019-11-05,177.2709
2019-11-06,177.0251
2019-11-07,177.3590
2019-11-08,173.7970
2019-11-11,175.3489
2019-11-12,174.7425
2019-11-13,175.9391
2019-11-14,177.3539
2019-11-15,179.0214
2019-11-18,178.3930
2019-11-19,178.3020
2019-11-20,176.1681
2019-11-21,177.6356
2019-11-22,179.5341
2019-11-25,179.1840
2019-11-26,177.3764
2019-11-27,178.2128
2019-11-28,178.5453
2019-11-29,180.3664
2019-12-02,179.3108
2019-12-03,177.9376
2019-12-04,175.0422
2019-12-05,173.4672
2019-12-06,177.1271
2019-12-09,177.1332
2019-12-10,176.9291
2019-12-11,177.2496
2019-12-12,175.7664
2019-12-13,174.5327
2019-12-16,174.6259
2019-12-17,175.1775
2019-12-18,173.8680
2019-12-19,176.7210
2019-12-20,177.5921
2019-12-23,177.4568
2019-12-24,177.9132
2019-12-25,177.5756
2019-12-26,177.5347
2019-12-27,177.1851
2019-12-30,174.0891
2019-12-31,175.8158
2020-01-01,172.7395
2020-01-02,175.2351
2020-01-03,174.7409
2020-01-06,172.4776
2020-01-07,173.3610
2020-01-08,174.7559
2020-01-09,172.8288
2020-01-10,174.1042
2020-01-13,175.5783
2020-01-14,175.5952
2020-01-15,171.5611
2020-01-16,171.5232
2020-01-17,170.2124
2020-01-20,172.2413
2020-01-21,172.5388
2020-01-22,170.1692
2020-01-23,170.2444
2020-01-24,169.1722
2020-01-27,170.2409
2020-01-28,170.0106
2020-01-29,168.8295
2020-01-30,168.1701
2020-01-31,167.2943
2020-02-03,166.3068
2020-02-04,164.0701
2020-02-05,165.1599
2020-02-06,164.8909
2020-02-07,167.5817
2020-02-10,167.1217
2020-02-11,167.9019
2020-02-12,167.1862
2020-02-13,166.5796
2020-02-14,165.1075
2020-02-17,165.8603
2020-02-18,168.2290
2020-02-19,169.4998
2020-02-20,168.3127
2020-02-21,165.7153
2020-02-24,163.7427
2020-02-25,163.2125
2020-02-26,163.8023
2020-02-27,164.8277
2020-02-28,165.1513
2020-03-02,167.1981
2020-03-03,167.9081
2020-03-04,166.5265
2020-03-05,168.5790
2020-03-06,166.7703
2020-03-09,166.5050
2020-03-10,165.0837
2020-03-11,168.2483
2020-03-12,171.2235
2020-03-13,172.3475
2020-03-16,171.0002
2020-03-17,173.4432
2020-03-18,170.6807
2020-03-19,169.6264
2020-03-20,171.3505
2020-03-23,170.1035
2020-03-24,172.4379
2020-03-25,176.7301
2020-03-26,174.1073
2020-03-27,174.1015
2020-03-30,172.6690
2020-03-31,176.6762
2020-04-01,172.9522
2020-04-02,170.6013
2020-04-03,174.0690
2020-04-06,169.6328
2020-04-07,169.3658
2020-04-08,172.5167
2020-04-09,172.4862
2020-04-10,172.1328
2020-04-13,171.2747
2020-04-14,173.6292
2020-04-15,173.7535
2020-04-16,172.6572
2020-04-17,168.8304
2020-04-20,166.2877
2020-04-21,166.0617
2020-04-22,165.4355
2020-04-23,164.5898
2020-04-24,161.7690
2020-04-27,158.2137
2020-04-28,160.1116
2020-04-29,161.7325
2020-04-30,160.5986
2020-05-01,159.6207
2020-05-04,159.7309
2020-05-05,159.5554
2020-05-06,161.8985
2020-05-07,160.0791
2020-05-08,159.3669
2020-05-11,159.5069
2020-05-12,157.5344
2020-05-13,158.1938
2020-05-14,158.1967
2020-05-15,160.0701
2020-05-18,160.7012
2020-05-19,157.1602
2020-05-20,154.4804
2020-05-21,153.4333
2020-05-22,156.1468
2020-05-25,157.6405
2020-05-26,158.5280
2020-05-27,158.1166
2020-05-28,159.6040
2020-05-29,156.9063
2020-06-01,158.3226
2020-06-02,157.0506
2020-06-03,156.2637
2020-06-04,155.6392
2020-06-05,155.2735
2020-06-08,153.7922
2020-06-09,154.6569
2020-06-10,154.8134
2020-06-11,152.4012
2020-06-12,154.4953
2020-06-15,151.3833
2020-06-16,150.0909
2020-06-17,150.7138
2020-06-18,150.4836
2020-06-19,149.3740
2020-06-22,148.7093
2020-06-23,147.1156
2020-06-24,147.0905
2020-06-25,146.4584
2020-06-26,146.5877
2020-06-29,147.4809
2020-06-30,146.0415
2020-07-01,145.0725
2020-07-02,143.8193
2020-07-03,144.6162
2020-07-06,146.2975
2020-07-07,147.8812
2020-07-08,150.3625
2020-07-09,150.8184
2020-07-10,150.1318
2020-07-13,150.6903
2020-07-14,150.9734
2020-07-15,148.0938
2020-07-16,150.4149
2020-07-17,149.3511
2020-07-20,148.9905
2020-07-21,149.1273
2020-07-22,149.8892
2020-07-23,151.6663
2020-07-24,153.8597
2020-07-27,155.8854
2020-07-28,158.3146
2020-07-29,158.7423
2020-07-30,158.0179
2020-07-31,157.8899
2020-08-03,157.8695
2020-08-04,159.2230
2020-08-05,157.7192
2020-08-06,157.8280
2020-08-07,156.0439
2020-08-10,154.7704
2020-08-11,151.4836
2020-08-12,148.6551
2020-08-13,147.5924
2020-08-14,147.2676
2020-08-17,147.8682
2020-08-18,148.9722
2020-08-19,149.0514
2020-08-20,149.7764
2020-08-21,148.7227
2020-08-24,149.0436
2020-08-25,150.8100
2020-08-26,152.5548
2020-08-27,152.0047
2020-08-28,151.7204
2020-08-31,152.2786
2020-09-01,151.3484
2020-09-02,150.9097
2020-09-03,149.9600
2020-09-04,151.0916
2020-09-07,151.1933
2020-09-08,150.1426
2020-09-09,152.4626
2020-09-10,151.5240
2020-09-11,148.4682
2020-09-14,148.8749
2020-09-15,147.9908
2020-09-16,149.1632
2020-09-17,150.9885
2020-09-18,152.9378
2020-09-21,151.5185
2020-09-22,152.6021
2020-09-23,150.4550
2020-09-24,150.8989
2020-09-25,148.5860
2020-09-28,150.9838
2020-09-29,149.7330
2020-09-30,150.3639
